"id","sales"
7211,52
7212,52
7213,52
7214,52
7215,52
7216,52
7217,52
7218,52
7219,52
7220,52
7221,52
7222,52
7223,52
7224,52
7225,52
7226,52
7227,52
7228,52
7229,52
7230,52
7231,52
7232,52
7233,52
7234,52
7235,52
7236,52
7237,52
7238,52
7239,52
7240,52
7241,52
7242,52
7243,52
7244,52
7245,52
7246,52
7247,52
7248,52
7249,52
7250,52
7251,52
7252,52
7253,52
7254,52
7255,52
7256,52
7257,52
7258,52
7259,52
7260,52
7261,52
7262,52
7263,52
7264,52
7265,52
7266,52
7267,52
7268,52
7269,52
7270,52
7271,52
7272,52
7273,52
7274,52
7275,52
7276,52
7277,52
7278,52
7279,52
7280,52
7281,52
7282,52
7283,52
7284,52
7285,52
7286,52
7287,52
7288,52
7289,52
7290,52
7291,52
7292,52
7293,52
7294,52
7295,52
7296,52
7297,52
7298,52
7299,52
7300,52
7301,52
7302,52
7303,52
7304,52
7305,52
7306,52
7307,52
7308,52
7309,52
7310,52
7311,52
7312,52
7313,52
7314,52
7315,52
7316,52
7317,52
7318,52
7319,52
7320,52
7321,52
7322,52
7323,52
7324,52
7325,52
7326,52
7327,52
7328,52
7329,52
7330,52
7331,52
7332,52
7333,52
7334,52
7335,52
7336,52
7337,52
7338,52
7339,52
7340,52
7341,52
7342,52
7343,52
7344,52
7345,52
7346,52
7347,52
7348,52
7349,52
7350,52
7351,52
7352,52
7353,52
7354,52
7355,52
7356,52
7357,52
7358,52
7359,52
7360,52
7361,52
7362,52
7363,52
7364,52
7365,52
7366,52
7367,52
7368,52
7369,52
7370,52
7371,52
7372,52
7373,52
7374,52
7375,52
7376,52
7377,52
7378,52
7379,52
7380,52
7381,52
7382,52
7383,52
7384,52
7385,52
7386,52
7387,52
7388,52
7389,52
7390,52
7391,52
7392,52
7393,52
7394,52
7395,52
7396,52
7397,52
7398,52
7399,52
7400,52
7401,52
7402,52
7403,52
7404,52
7405,52
7406,52
7407,52
7408,52
7409,52
7410,52
7411,52
7412,52
7413,52
7414,52
7415,52
7416,52
7417,52
7418,52
7419,52
7420,52
7421,52
7422,52
7423,52
7424,52
7425,52
7426,52
7427,52
7428,52
7429,52
7430,52
7431,52
7432,52
7433,52
7434,52
7435,52
7436,52
7437,52
7438,52
7439,52
7440,52
7441,52
7442,52
7443,52
7444,52
7445,52
7446,52
7447,52
7448,52
7449,52
7450,52
7451,52
7452,52
7453,52
7454,52
7455,52
7456,52
7457,52
7458,52
7459,52
7460,52
7461,52
7462,52
7463,52
7464,52
7465,52
7466,52
7467,52
7468,52
7469,52
7470,52
7471,52
7472,52
7473,52
7474,52
7475,52
7476,52
7477,52
7478,52
7479,52
7480,52
7481,52
7482,52
7483,52
7484,52
7485,52
7486,52
7487,52
7488,52
7489,52
7490,52
7491,52
7492,52
7493,52
7494,52
7495,52
7496,52
7497,52
7498,52
7499,52
7500,52
7501,52
7502,52
7503,52
7504,52
7505,52
7506,52
7507,52
7508,52
7509,52
7510,52
7511,52
7512,52
7513,52
7514,52
7515,52
7516,52
7517,52
7518,52
7519,52
7520,52
7521,52
7522,52
7523,52
7524,52
7525,52
7526,52
7527,52
7528,52
7529,52
7530,52
7531,52
7532,52
7533,52
7534,52
7535,52
7536,52
7537,52
7538,52
7539,52
7540,52
7541,52
7542,52
7543,52
7544,52
7545,52
7546,52
7547,52
7548,52
7549,52
7550,52
7551,52
7552,52
7553,52
7554,52
7555,52
7556,52
7557,52
7558,52
7559,52
7560,52
7561,52
7562,52
7563,52
7564,52
7565,52
7566,52
7567,52
7568,52
7569,52
7570,52
7571,52
7572,52
7573,52
7574,52
7575,52
7576,52
7577,52
7578,52
7579,52
7580,52
7581,52
7582,52
7583,52
7584,52
7585,52
7586,52
7587,52
7588,52
7589,52
7590,52
7591,52
7592,52
7593,52
7594,52
7595,52
7596,52
7597,52
7598,52
7599,52
7600,52
7601,52
7602,52
7603,52
7604,52
7605,52
7606,52
7607,52
7608,52
7609,52
7610,52
7611,52
7612,52
7613,52
7614,52
7615,52
7616,52
7617,52
7618,52
7619,52
7620,52
7621,52
7622,52
7623,52
7624,52
7625,52
7626,52
7627,52
7628,52
7629,52
7630,52
7631,52
7632,52
7633,52
7634,52
7635,52
7636,52
7637,52
7638,52
7639,52
7640,52
7641,52
7642,52
7643,52
7644,52
7645,52
7646,52
7647,52
7648,52
7649,52
7650,52
7651,52
7652,52
7653,52
7654,52
7655,52
7656,52
7657,52
7658,52
7659,52
7660,52
7661,52
7662,52
7663,52
7664,52
7665,52
7666,52
7667,52
7668,52
7669,52
7670,52
7671,52
7672,52
7673,52
7674,52
7675,52
7676,52
7677,52
7678,52
7679,52
7680,52
7681,52
7682,52
7683,52
7684,52
7685,52
7686,52
7687,52
7688,52
7689,52
7690,52
7691,52
7692,52
7693,52
7694,52
7695,52
7696,52
7697,52
7698,52
7699,52
7700,52
7701,52
7702,52
7703,52
7704,52
7705,52
7706,52
7707,52
7708,52
7709,52
7710,52
7711,52
7712,52
7713,52
7714,52
7715,52
7716,52
7717,52
7718,52
7719,52
7720,52
7721,52
7722,52
7723,52
7724,52
7725,52
7726,52
7727,52
7728,52
7729,52
7730,52
7731,52
7732,52
7733,52
7734,52
7735,52
7736,52
7737,52
7738,52
7739,52
7740,52
7741,52
7742,52
7743,52
7744,52
7745,52
7746,52
7747,52
7748,52
7749,52
7750,52
7751,52
7752,52
7753,52
7754,52
7755,52
7756,52
7757,52
7758,52
7759,52
7760,52
7761,52
7762,52
7763,52
7764,52
7765,52
7766,52
7767,52
7768,52
7769,52
7770,52
7771,52
7772,52
7773,52
7774,52
7775,52
7776,52
7777,52
7778,52
7779,52
7780,52
7781,52
7782,52
7783,52
7784,52
7785,52
7786,52
7787,52
7788,52
7789,52
7790,52
7791,52
7792,52
7793,52
7794,52
7795,52
7796,52
7797,52
7798,52
7799,52
7800,52
7801,52
7802,52
7803,52
7804,52
7805,52
7806,52
7807,52
7808,52
7809,52
7810,52
7811,52
7812,52
7813,52
7814,52
7815,52
7816,52
7817,52
7818,52
7819,52
7820,52
7821,52
7822,52
7823,52
7824,52
7825,52
7826,52
7827,52
7828,52
7829,52
7830,52
7831,52
7832,52
7833,52
7834,52
7835,52
7836,52
7837,52
7838,52
7839,52
7840,52
7841,52
7842,52
7843,52
7844,52
7845,52
7846,52
7847,52
7848,52
7849,52
7850,52
7851,52
7852,52
7853,52
7854,52
7855,52
7856,52
7857,52
7858,52
7859,52
7860,52
7861,52
7862,52
7863,52
7864,52
7865,52
7866,52
7867,52
7868,52
7869,52
7870,52
7871,52
7872,52
7873,52
7874,52
7875,52
7876,52
7877,52
7878,52
7879,52
7880,52
7881,52
7882,52
7883,52
7884,52
7885,52
7886,52
7887,52
7888,52
7889,52
7890,52
7891,52
7892,52
7893,52
7894,52
7895,52
7896,52
7897,52
7898,52
7899,52
7900,52
7901,52
7902,52
7903,52
7904,52
7905,52
7906,52
7907,52
7908,52
7909,52
7910,52
7911,52
7912,52
7913,52
7914,52
7915,52
7916,52
7917,52
7918,52
7919,52
7920,52
7921,52
7922,52
7923,52
7924,52
7925,52
7926,52
7927,52
7928,52
7929,52
7930,52
7931,52
7932,52
7933,52
7934,52
7935,52
7936,52
7937,52
7938,52
7939,52
7940,52
7941,52
7942,52
7943,52
7944,52
7945,52
7946,52
7947,52
7948,52
7949,52
7950,52
7951,52
7952,52
7953,52
7954,52
7955,52
7956,52
7957,52
7958,52
7959,52
7960,52
7961,52
7962,52
7963,52
7964,52
7965,52
7966,52
7967,52
7968,52
7969,52
7970,52
7971,52
7972,52
7973,52
7974,52
7975,52
7976,52
7977,52
7978,52
7979,52
7980,52
7981,52
7982,52
7983,52
7984,52
7985,52
7986,52
7987,52
7988,52
7989,52
7990,52
7991,52
7992,52
7993,52
7994,52
7995,52
7996,52
7997,52
7998,52
7999,52
8000,52
8001,52
8002,52
8003,52
8004,52
8005,52
8006,52
8007,52
8008,52
8009,52
8010,52
8011,52
8012,52
8013,52
8014,52
8015,52
8016,52
8017,52
8018,52
8019,52
8020,52
8021,52
8022,52
8023,52
8024,52
8025,52
8026,52
8027,52
8028,52
8029,52
8030,52
8031,52
8032,52
8033,52
8034,52
8035,52
8036,52
8037,52
8038,52
8039,52
8040,52
8041,52
8042,52
8043,52
8044,52
8045,52
8046,52
8047,52
8048,52
8049,52
8050,52
8051,52
8052,52
8053,52
8054,52
8055,52
8056,52
8057,52
8058,52
8059,52
8060,52
8061,52
8062,52
8063,52
8064,52
8065,52
8066,52
8067,52
8068,52
8069,52
8070,52
8071,52
8072,52
8073,52
8074,52
8075,52
8076,52
8077,52
8078,52
8079,52
8080,52
8081,52
8082,52
8083,52
8084,52
8085,52
8086,52
8087,52
8088,52
8089,52
8090,52
8091,52
8092,52
8093,52
8094,52
8095,52
8096,52
8097,52
8098,52
8099,52
8100,52
8101,52
8102,52
8103,52
8104,52
8105,52
8106,52
8107,52
8108,52
8109,52
8110,52
8111,52
8112,52
8113,52
8114,52
8115,52
8116,52
8117,52
8118,52
8119,52
8120,52
8121,52
8122,52
8123,52
8124,52
8125,52
8126,52
8127,52
8128,52
8129,52
8130,52
8131,52
8132,52
8133,52
8134,52
8135,52
8136,52
8137,52
8138,52
8139,52
8140,52
8141,52
8142,52
8143,52
8144,52
8145,52
8146,52
8147,52
8148,52
8149,52
8150,52
8151,52
8152,52
8153,52
8154,52
8155,52
8156,52
8157,52
8158,52
8159,52
8160,52
8161,52
8162,52
8163,52
8164,52
8165,52
8166,52
8167,52
8168,52
8169,52
8170,52
8171,52
8172,52
8173,52
8174,52
8175,52
8176,52
8177,52
8178,52
8179,52
8180,52
8181,52
8182,52
8183,52
8184,52
8185,52
8186,52
8187,52
8188,52
8189,52
8190,52
8191,52
8192,52
8193,52
8194,52
8195,52
8196,52
8197,52
8198,52
8199,52
8200,52
8201,52
8202,52
8203,52
8204,52
8205,52
8206,52
8207,52
8208,52
8209,52
8210,52
8211,52
8212,52
8213,52
8214,52
8215,52
8216,52
8217,52
8218,52
8219,52
8220,52
8221,52
8222,52
8223,52
8224,52
8225,52
8226,52
8227,52
8228,52
8229,52
8230,52
8231,52
8232,52
8233,52
8234,52
8235,52
8236,52
8237,52
8238,52
8239,52
8240,52
8241,52
8242,52
8243,52
8244,52
8245,52
8246,52
8247,52
8248,52
8249,52
8250,52
8251,52
8252,52
8253,52
8254,52
8255,52
8256,52
8257,52
8258,52
8259,52
8260,52
8261,52
8262,52
8263,52
8264,52
8265,52
8266,52
8267,52
8268,52
8269,52
8270,52
8271,52
8272,52
8273,52
8274,52
8275,52
8276,52
8277,52
8278,52
8279,52
8280,52
8281,52
8282,52
8283,52
8284,52
8285,52
8286,52
8287,52
8288,52
8289,52
8290,52
8291,52
8292,52
8293,52
8294,52
8295,52
8296,52
8297,52
8298,52
8299,52
8300,52
8301,52
8302,52
8303,52
8304,52
8305,52
8306,52
8307,52
8308,52
8309,52
8310,52
8311,52
8312,52
8313,52
8314,52
8315,52
8316,52
8317,52
8318,52
8319,52
8320,52
8321,52
8322,52
8323,52
8324,52
8325,52
8326,52
8327,52
8328,52
8329,52
8330,52
8331,52
8332,52
8333,52
8334,52
8335,52
8336,52
8337,52
8338,52
8339,52
8340,52
8341,52
8342,52
8343,52
8344,52
8345,52
8346,52
8347,52
8348,52
8349,52
8350,52
8351,52
8352,52
8353,52
8354,52
8355,52
8356,52
8357,52
8358,52
8359,52
8360,52
8361,52
8362,52
8363,52
8364,52
8365,52
8366,52
8367,52
8368,52
8369,52
8370,52
8371,52
8372,52
8373,52
8374,52
8375,52
8376,52
8377,52
8378,52
8379,52
8380,52
8381,52
8382,52
8383,52
8384,52
8385,52
8386,52
8387,52
8388,52
8389,52
8390,52
8391,52
8392,52
8393,52
8394,52
8395,52
8396,52
8397,52
8398,52
8399,52
8400,52
8401,52
8402,52
8403,52
8404,52
8405,52
8406,52
8407,52
8408,52
8409,52
8410,52
8411,52
8412,52
8413,52
8414,52
8415,52
8416,52
8417,52
8418,52
8419,52
8420,52
8421,52
8422,52
8423,52
8424,52
8425,52
8426,52
8427,52
8428,52
8429,52
8430,52
8431,52
8432,52
8433,52
8434,52
8435,52
8436,52
8437,52
8438,52
8439,52
8440,52
8441,52
8442,52
8443,52
8444,52
8445,52
8446,52
8447,52
8448,52
8449,52
8450,52
8451,52
8452,52
8453,52
8454,52
8455,52
8456,52
8457,52
8458,52
8459,52
8460,52
8461,52
8462,52
8463,52
8464,52
8465,52
8466,52
8467,52
8468,52
8469,52
8470,52
8471,52
8472,52
8473,52
8474,52
8475,52
8476,52
8477,52
8478,52
8479,52
8480,52
8481,52
8482,52
8483,52
8484,52
8485,52
8486,52
8487,52
8488,52
8489,52
8490,52
8491,52
8492,52
8493,52
8494,52
8495,52
8496,52
8497,52
8498,52
8499,52
8500,52
8501,52
8502,52
8503,52
8504,52
8505,52
8506,52
8507,52
8508,52
8509,52
8510,52
8511,52
8512,52
8513,52
8514,52
8515,52
8516,52
8517,52
8518,52
8519,52
8520,52
8521,52
8522,52
8523,52
8524,52
8525,52
8526,52
8527,52
8528,52
8529,52
8530,52
8531,52
8532,52
8533,52
8534,52
8535,52
8536,52
8537,52
8538,52
8539,52
8540,52
8541,52
8542,52
8543,52
8544,52
8545,52
8546,52
8547,52
8548,52
8549,52
8550,52
8551,52
8552,52
8553,52
8554,52
8555,52
8556,52
8557,52
8558,52
8559,52
8560,52
8561,52
8562,52
8563,52
8564,52
8565,52
8566,52
8567,52
8568,52
8569,52
8570,52
8571,52
8572,52
8573,52
8574,52
8575,52
8576,52
8577,52
8578,52
8579,52
8580,52
8581,52
8582,52
8583,52
8584,52
8585,52
8586,52
8587,52
8588,52
8589,52
8590,52
8591,52
8592,52
8593,52
8594,52
8595,52
8596,52
8597,52
8598,52
8599,52
8600,52
8601,52
8602,52
8603,52
8604,52
8605,52
8606,52
8607,52
8608,52
8609,52
8610,52
8611,52
8612,52
8613,52
8614,52
8615,52
8616,52
8617,52
8618,52
8619,52
8620,52
8621,52
8622,52
8623,52
8624,52
8625,52
8626,52
8627,52
8628,52
8629,52
8630,52
8631,52
8632,52
8633,52
8634,52
8635,52
8636,52
8637,52
8638,52
8639,52
8640,52
8641,52
8642,52
8643,52
8644,52
8645,52
8646,52
8647,52
8648,52
8649,52
8650,52
8651,52
8652,52
8653,52
8654,52
8655,52
8656,52
8657,52
8658,52
8659,52
8660,52
8661,52
8662,52
8663,52
8664,52
8665,52
8666,52
8667,52
8668,52
8669,52
8670,52
8671,52
8672,52
8673,52
8674,52
8675,52
8676,52
8677,52
8678,52
8679,52
8680,52
8681,52
8682,52
8683,52
8684,52
8685,52
8686,52
8687,52
8688,52
8689,52
8690,52
8691,52
8692,52
8693,52
8694,52
8695,52
8696,52
8697,52
8698,52
8699,52
8700,52
8701,52
8702,52
8703,52
8704,52
8705,52
8706,52
8707,52
8708,52
8709,52
8710,52
8711,52
8712,52
8713,52
8714,52
8715,52
8716,52
8717,52
8718,52
8719,52
8720,52
8721,52
8722,52
8723,52
8724,52
8725,52
8726,52
8727,52
8728,52
8729,52
8730,52
8731,52
8732,52
8733,52
8734,52
8735,52
8736,52
8737,52
8738,52
8739,52
8740,52
8741,52
8742,52
8743,52
8744,52
8745,52
8746,52
8747,52
8748,52
8749,52
8750,52
8751,52
8752,52
8753,52
8754,52
8755,52
8756,52
8757,52
8758,52
8759,52
8760,52
8761,52
8762,52
8763,52
8764,52
8765,52
8766,52
8767,52
8768,52
8769,52
8770,52
8771,52
8772,52
8773,52
8774,52
8775,52
8776,52
8777,52
8778,52
8779,52
8780,52
8781,52
8782,52
8783,52
8784,52
8785,52
8786,52
8787,52
8788,52
8789,52
8790,52
8791,52
8792,52
8793,52
8794,52
8795,52
8796,52
8797,52
8798,52
8799,52
8800,52
8801,52
8802,52
8803,52
8804,52
8805,52
8806,52
8807,52
8808,52
8809,52
8810,52
8811,52
8812,52
8813,52
8814,52
8815,52
8816,52
8817,52
8818,52
8819,52
8820,52
8821,52
8822,52
8823,52
8824,52
8825,52
8826,52
8827,52
8828,52
8829,52
8830,52
8831,52
8832,52
8833,52
8834,52
8835,52
8836,52
8837,52
8838,52
8839,52
8840,52
8841,52
8842,52
8843,52
8844,52
8845,52
8846,52
8847,52
8848,52
8849,52
8850,52
8851,52
8852,52
8853,52
8854,52
8855,52
8856,52
8857,52
8858,52
8859,52
8860,52
8861,52
8862,52
8863,52
8864,52
8865,52
8866,52
8867,52
8868,52
8869,52
8870,52
8871,52
8872,52
8873,52
8874,52
8875,52
8876,52
8877,52
8878,52
8879,52
8880,52
8881,52
8882,52
8883,52
8884,52
8885,52
8886,52
8887,52
8888,52
8889,52
8890,52
8891,52
8892,52
8893,52
8894,52
8895,52
8896,52
8897,52
8898,52
8899,52
8900,52
8901,52
8902,52
8903,52
8904,52
8905,52
8906,52
8907,52
8908,52
8909,52
8910,52
8911,52
8912,52
8913,52
8914,52
8915,52
8916,52
8917,52
8918,52
8919,52
8920,52
8921,52
8922,52
8923,52
8924,52
8925,52
8926,52
8927,52
8928,52
8929,52
8930,52
8931,52
8932,52
8933,52
8934,52
8935,52
8936,52
8937,52
8938,52
8939,52
8940,52
8941,52
8942,52
8943,52
8944,52
8945,52
8946,52
8947,52
8948,52
8949,52
8950,52
8951,52
8952,52
8953,52
8954,52
8955,52
8956,52
8957,52
8958,52
8959,52
8960,52
8961,52
8962,52
8963,52
8964,52
8965,52
8966,52
8967,52
8968,52
8969,52
8970,52
8971,52
8972,52
8973,52
8974,52
8975,52
8976,52
8977,52
8978,52
8979,52
8980,52
8981,52
8982,52
8983,52
8984,52
8985,52
8986,52
8987,52
8988,52
8989,52
8990,52
8991,52
8992,52
8993,52
8994,52
8995,52
8996,52
8997,52
8998,52
8999,52
9000,55
9001,62
9002,48
9003,63
9004,50
9005,60
9006,81
9007,65
9008,78
9009,66
9010,82
9011,68
9012,85
9013,92
9014,76
9015,97
9016,78
9017,95
9018,78
9019,95
9020,106
9021,81
9022,95
9023,74
9024,86
9025,63
9026,78
9027,87
9028,66
9029,80
9030,65
9031,80
9032,62
9033,67
9034,70
9035,53
9036,65
9037,45
9038,54
9039,40
9040,55
9041,61
9042,53
9043,73
9044,56
9045,69
9046,57
9047,73
9048,80
9049,69
9050,84
9051,67
9052,83
9053,68
9054,84
9055,91
9056,80
9057,93
9058,70
9059,83
9060,65
9061,76
9062,79
9063,68
9064,79
9065,60
9066,73
9067,58
9068,72
9069,71
9070,56
9071,67
9072,48
9073,57
9074,39
9075,51
9076,54
9077,47
9078,61
9079,50
9080,64
9081,49
9082,64
9083,68
9084,63
9085,77
9086,60
9087,74
9088,60
9089,74
9090,77
9091,73
9092,87
9093,70
9094,81
9095,63
9096,75
9097,74
9098,66
9099,78
9100,60
9101,71
9102,55
9103,67
9104,68
9105,61
9106,69
9107,50
9108,60
9109,42
9110,52
9111,49
9112,45
9113,56
9114,43
9115,57
9116,45
9117,58
9118,58
9119,57
9120,69
9121,56
9122,69
9123,54
9124,67
9125,67
9126,65
9127,77
9128,65
9129,78
9130,62
9131,73
9132,70
9133,67
9134,75
9135,60
9136,71
9137,54
9138,65
9139,62
9140,60
9141,69
9142,54
9143,62
9144,46
9145,55
9146,50
9147,46
9148,54
9149,41
9150,53
9151,40
9152,54
9153,52
9154,52
9155,62
9156,51
9157,64
9158,51
9159,63
9160,59
9161,60
9162,69
9163,59
9164,72
9165,59
9166,71
9167,66
9168,66
9169,73
9170,60
9171,70
9172,55
9173,65
9174,59
9175,59
9176,66
9177,55
9178,64
9179,49
9180,58
9181,51
9182,50
9183,55
9184,43
9185,53
9186,39
9187,51
9188,47
9189,50
9190,57
9191,48
9192,60
9193,48
9194,59
9195,55
9196,57
9197,63
9198,55
9199,66
9200,55
9201,67
9202,62
9203,64
9204,69
9205,60
9206,69
9207,56
9208,65
9209,58
9210,59
9211,64
9212,55
9213,64
9214,51
9215,60
9216,52
9217,53
9218,56
9219,46
9220,54
9221,40
9222,50
9223,44
9224,48
9225,53
9226,46
9227,57
9228,45
9229,57
9230,51
9231,55
9232,59
9233,52
9234,62
9235,51
9236,62
9237,57
9238,62
9239,66
9240,59
9241,68
9242,56
9243,65
9244,58
9245,60
9246,62
9247,55
9248,63
9249,51
9250,61
9251,53
9252,55
9253,57
9254,49
9255,56
9256,43
9257,52
9258,44
9259,48
9260,50
9261,45
9262,54
9263,44
9264,55
9265,48
9266,53
9267,56
9268,51
9269,59
9270,49
9271,59
9272,53
9273,58
9274,61
9275,57
9276,65
9277,55
9278,64
9279,57
9280,61
9281,61
9282,56
9283,63
9284,52
9285,61
9286,53
9287,57
9288,57
9289,52
9290,58
9291,46
9292,54
9293,46
9294,49
9295,49
9296,45
9297,52
9298,43
9299,53
9300,46
9301,52
9302,53
9303,50
9304,57
9305,48
9306,57
9307,50
9308,56
9309,57
9310,54
9311,62
9312,53
9313,63
9314,55
9315,60
9316,60
9317,57
9318,62
9319,53
9320,61
9321,53
9322,57
9323,57
9324,53
9325,58
9326,49
9327,56
9328,48
9329,52
9330,50
9331,47
9332,52
9333,44
9334,52
9335,45
9336,51
9337,51
9338,49
9339,55
9340,47
9341,56
9342,49
9343,54
9344,54
9345,53
9346,59
9347,52
9348,60
9349,54
9350,59
9351,58
9352,57
9353,61
9354,53
9355,61
9356,53
9357,58
9358,56
9359,54
9360,58
9361,50
9362,57
9363,49
9364,54
9365,51
9366,49
9367,53
9368,45
9369,52
9370,45
9371,51
9372,49
9373,49
9374,53
9375,47
9376,55
9377,48
9378,54
9379,52
9380,51
9381,56
9382,50
9383,58
9384,52
9385,58
9386,56
9387,56
9388,60
9389,54
9390,60
9391,53
9392,58
9393,55
9394,55
9395,58
9396,51
9397,58
9398,50
9399,55
9400,52
9401,51
9402,54
9403,47
9404,53
9405,46
9406,51
9407,48
9408,49
9409,52
9410,47
9411,54
9412,47
9413,53
9414,50
9415,51
9416,54
9417,49
9418,56
9419,50
9420,56
9421,54
9422,55
9423,58
9424,53
9425,60
9426,53
9427,58
9428,55
9429,55
9430,57
9431,52
9432,58
9433,51
9434,56
9435,52
9436,53
9437,54
9438,49
9439,54
9440,47
9441,52
9442,48
9443,49
9444,51
9445,47
9446,53
9447,47
9448,53
9449,49
9450,51
9451,53
9452,49
9453,55
9454,49
9455,55
9456,52
9457,54
9458,56
9459,52
9460,58
9461,52
9462,58
9463,54
9464,56
9465,57
9466,53
9467,58
9468,51
9469,57
9470,53
9471,54
9472,55
9473,51
9474,55
9475,49
9476,53
9477,49
9478,50
9479,51
9480,48
9481,53
9482,47
9483,52
9484,49
9485,51
9486,52
9487,49
9488,54
9489,48
9490,54
9491,51
9492,53
9493,54
9494,52
9495,57
9496,51
9497,57
9498,53
9499,56
9500,56
9501,53
9502,57
9503,52
9504,57
9505,53
9506,54
9507,55
9508,52
9509,56
9510,50
9511,54
9512,50
9513,52
9514,52
9515,49
9516,53
9517,47
9518,52
9519,49
9520,51
9521,51
9522,49
9523,53
9524,48
9525,54
9526,50
9527,52
9528,53
9529,51
9530,55
9531,51
9532,56
9533,52
9534,55
9535,55
9536,53
9537,57
9538,52
9539,57
9540,52
9541,55
9542,54
9543,52
9544,56
9545,51
9546,55
9547,51
9548,53
9549,52
9550,50
9551,53
9552,48
9553,53
9554,49
9555,51
9556,51
9557,49
9558,53
9559,48
9560,53
9561,49
9562,52
9563,52
9564,51
9565,54
9566,50
9567,55
9568,51
9569,55
9570,54
9571,53
9572,56
9573,52
9574,56
9575,52
9576,55
9577,54
9578,53
9579,55
9580,51
9581,55
9582,51
9583,54
9584,52
9585,51
9586,53
9587,49
9588,53
9589,49
9590,52
9591,51
9592,50
9593,52
9594,49
9595,53
9596,49
9597,52
9598,51
9599,51
9600,53
9601,50
9602,54
9603,51
9604,54
9605,53
9606,53
9607,55
9608,52
9609,56
9610,52
9611,55
9612,54
9613,53
9614,55
9615,52
9616,55
9617,51
9618,54
9619,53
9620,52
9621,54
9622,50
9623,54
9624,50
9625,52
9626,51
9627,50
9628,52
9629,49
9630,53
9631,49
9632,52
9633,51
9634,51
9635,53
9636,50
9637,54
9638,50
9639,53
9640,52
9641,52
9642,54
9643,52
9644,55
9645,52
9646,55
9647,53
9648,53
9649,55
9650,52
9651,55
9652,52
9653,55
9654,53
9655,53
9656,54
9657,51
9658,54
9659,50
9660,53
9661,51
9662,51
9663,52
9664,50
9665,53
9666,49
9667,52
9668,51
9669,51
9670,52
9671,50
9672,53
9673,50
9674,53
9675,51
9676,52
9677,53
9678,51
9679,55
9680,51
9681,55
9682,53
9683,53
9684,54
9685,52
9686,55
9687,52
9688,55
9689,53
9690,53
9691,54
9692,52
9693,54
9694,51
9695,54
9696,51
9697,52
9698,52
9699,50
9700,53
9701,50
9702,52
9703,50
9704,51
9705,52
9706,50
9707,53
9708,50
9709,53
9710,51
9711,52
9712,53
9713,51
9714,54
9715,51
9716,54
9717,52
9718,53
9719,54
9720,52
9721,55
9722,52
9723,55
9724,52
9725,53
9726,54
9727,52
9728,54
9729,51
9730,54
9731,52
9732,53
9733,53
9734,51
9735,53
9736,50
9737,53
9738,50
9739,52
9740,52
9741,50
9742,53
9743,50
9744,53
9745,51
9746,52
9747,52
9748,51
9749,53
9750,51
9751,54
9752,52
9753,53
9754,53
9755,52
9756,54
9757,52
9758,54
9759,52
9760,53
9761,53
9762,52
9763,54
9764,52
9765,54
9766,52
9767,53
9768,53
9769,51
9770,53
9771,51
9772,53
9773,51
9774,52
9775,52
9776,51
9777,53
9778,50
9779,53
9780,51
9781,52
9782,52
9783,51
9784,53
9785,51
9786,53
9787,51
9788,53
9789,53
9790,52
9791,54
9792,52
9793,54
9794,52
9795,54
9796,53
9797,52
9798,54
9799,52
9800,54
9801,52
9802,53
9803,53
9804,52
9805,53
9806,51
9807,53
9808,51
9809,52
9810,52
9811,51
9812,53
9813,50
9814,53
9815,51
9816,52
9817,52
9818,51
9819,53
9820,51
9821,53
9822,51
9823,53
9824,52
9825,52
9826,53
9827,51
9828,54
9829,52
9830,53
9831,53
9832,53
9833,54
9834,52
9835,54
9836,52
9837,53
9838,53
9839,52
9840,53
9841,51
9842,53
9843,51
9844,53
9845,52
9846,52
9847,53
9848,51
9849,53
9850,51
9851,52
9852,51
9853,51
9854,52
9855,51
9856,53
9857,51
9858,53
9859,52
9860,52
9861,53
9862,51
9863,53
9864,52
9865,53
9866,52
9867,53
9868,53
9869,52
9870,54
9871,52
9872,53
9873,53
9874,53
9875,53
9876,52
9877,54
9878,51
9879,53
9880,52
9881,52
9882,53
9883,51
9884,53
9885,51
9886,52
9887,51
9888,52
9889,52
9890,51
9891,53
9892,51
9893,52
9894,52
9895,52
9896,53
9897,51
9898,53
9899,51
9900,53
9901,52
9902,53
9903,53
9904,52
9905,54
9906,52
9907,53
9908,52
9909,53
9910,53
9911,52
9912,54
9913,52
9914,53
9915,52
9916,52
9917,53
9918,51
9919,53
9920,51
9921,53
9922,51
9923,52
9924,52
9925,51
9926,53
9927,51
9928,52
9929,51
9930,52
9931,52
9932,51
9933,53
9934,51
9935,53
9936,52
9937,52
9938,53
9939,52
9940,53
9941,52
9942,53
9943,52
9944,53
9945,53
9946,52
9947,53
9948,52
9949,53
9950,52
9951,53
9952,53
9953,52
9954,53
9955,51
9956,53
9957,52
9958,52
9959,52
9960,51
9961,53
9962,51
9963,53
9964,51
9965,52
9966,52
9967,51
9968,53
9969,51
9970,53
9971,52
9972,52
9973,52
9974,52
9975,53
9976,52
9977,53
9978,52
9979,53
9980,53
9981,52
9982,53
9983,52
9984,53
9985,52
9986,53
9987,53
9988,52
9989,53
9990,52
9991,53
9992,52
9993,52
9994,52
9995,52
9996,53
9997,51
9998,53
9999,51
10000,52
10001,52
10002,51
10003,53
10004,51
10005,53
10006,52
10007,52
10008,52
